订单编号,总金额,买家实际支付金额,收货地址 ,订单创建时间,订单付款时间 ,退款金额
2495,69.0,69.0,北京,2020-02-18 22:05:33,2020-02-18 22:05:44,0.0
2496,85.0,85.0,辽宁省,2020-02-18 22:04:29,2020-02-18 22:04:33,0.0
2497,37.0,0.0,广东省,2020-02-18 22:02:27,2020-02-18 22:02:32,37.0
2498,101.0,101.0,湖南省,2020-02-18 22:02:19,2020-02-18 22:02:27,0.0
2499,21.0,0.0,河北省,2020-02-18 22:01:52,,0.0
2500,37.0,0.0,广东省,2020-02-18 22:00:38,,0.0
2501,160.0,160.0,浙江省,2020-02-18 22:00:09,2020-02-18 22:00:19,0.0
2502,85.0,0.0,四川省,2020-02-18 21:59:39,2020-02-18 21:59:56,85.0
2503,53.0,53.0,北京,2020-02-18 21:56:15,2020-02-18 21:56:26,0.0
2504,37.0,37.0,黑龙江省,2020-02-18 21:55:51,2020-02-18 21:56:02,0.0
2505,37.0,37.0,辽宁省,2020-02-18 21:54:56,2020-02-18 21:55:07,0.0
2506,37.0,37.0,重庆,2020-02-18 21:54:52,2020-02-18 21:55:09,0.0
2507,81.0,81.0,辽宁省,2020-02-18 21:54:40,2020-02-18 21:54:49,0.0
2508,85.0,85.0,浙江省,2020-02-18 21:54:30,2020-02-18 21:54:44,0.0
2509,37.0,37.0,广东省,2020-02-18 21:54:16,2020-02-18 21:54:28,0.0
2510,37.0,37.0,山西省,2020-02-18 21:53:58,2020-02-18 21:54:11,0.0
2511,69.0,69.0,北京,2020-02-18 21:52:38,2020-02-18 21:52:43,0.0
2512,37.0,37.0,云南省,2020-02-18 21:52:35,2020-02-18 21:52:39,0.0
2513,112.0,112.0,天津,2020-02-18 21:52:03,2020-02-18 21:52:36,0.0
2514,85.0,85.0,云南省,2020-02-18 21:51:48,2020-02-18 21:51:52,0.0
2515,59.0,59.0,福建省,2020-02-18 21:50:41,2020-02-18 21:50:49,0.0
2516,101.0,101.0,四川省,2020-02-18 21:50:07,2020-02-18 21:50:29,0.0
2517,21.0,0.0,北京,2020-02-18 21:48:53,2020-02-18 21:48:58,21.0
2518,160.0,0.0,上海,2020-02-18 21:48:49,,0.0
2519,85.0,85.0,江西省,2020-02-18 21:48:39,2020-02-18 21:48:46,0.0
2520,37.0,0.0,北京,2020-02-18 21:48:31,2020-02-18 21:48:35,37.0
2521,37.0,37.0,上海,2020-02-18 21:48:02,2020-02-18 21:49:08,0.0
2522,37.0,0.0,福建省,2020-02-18 21:46:52,2020-02-18 21:46:59,37.0
2523,53.0,53.0,云南省,2020-02-18 21:46:16,2020-02-18 21:46:24,0.0
2524,37.0,37.0,河北省,2020-02-18 21:46:13,2020-02-18 21:46:21,0.0
2525,37.0,37.0,湖南省,2020-02-18 21:46:00,2020-02-18 21:46:49,0.0
2526,37.0,37.0,广东省,2020-02-18 21:45:53,2020-02-18 21:45:59,0.0
2527,37.0,0.0,陕西省,2020-02-18 21:44:43,,0.0
2528,112.0,112.0,天津,2020-02-18 21:44:34,2020-02-18 21:44:43,0.0
2529,37.0,37.0,河南省,2020-02-18 21:44:24,2020-02-18 21:44:32,0.0
2530,53.0,53.0,上海,2020-02-18 21:44:08,2020-02-18 21:44:13,0.0
2531,37.0,37.0,内蒙古自治区,2020-02-18 21:43:10,2020-02-18 21:43:17,0.0
2532,21.0,21.0,四川省,2020-02-18 21:42:56,2020-02-18 21:43:05,0.0
2533,160.0,0.0,广东省,2020-02-18 21:42:51,,0.0
2534,37.0,0.0,上海,2020-02-18 21:42:50,,0.0
2535,37.0,0.0,河南省,2020-02-18 21:42:09,,0.0
2536,85.0,85.0,广东省,2020-02-18 21:39:06,2020-02-18 21:39:12,0.0
2537,37.0,37.0,广东省,2020-02-18 21:39:04,2020-02-18 21:39:24,0.0
2538,384.0,384.0,上海,2020-02-18 21:39:00,2020-02-18 21:39:10,0.0
2539,53.0,53.0,广东省,2020-02-18 21:38:49,2020-02-18 21:38:56,0.0
2540,21.0,21.0,河北省,2020-02-18 21:38:09,2020-02-18 21:38:35,0.0
2541,113.0,0.0,上海,2020-02-18 21:38:08,,0.0
2542,203.0,5.0,江苏省,2020-02-18 21:38:02,2020-02-18 21:41:52,198.0
2543,37.0,37.0,河北省,2020-02-18 21:37:45,2020-02-18 21:37:50,0.0
2544,329.0,329.0,四川省,2020-02-18 21:37:45,2020-02-18 21:37:52,0.0
2545,160.0,0.0,黑龙江省,2020-02-18 21:37:39,2020-02-19 20:46:43,160.0
2546,69.0,69.0,四川省,2020-02-18 21:36:20,2020-02-18 21:36:29,0.0
2547,53.0,0.0,广东省,2020-02-18 21:34:53,2020-02-18 21:34:58,53.0
2548,128.0,128.0,广东省,2020-02-18 21:34:48,2020-02-18 22:07:58,0.0
2549,37.0,37.0,天津,2020-02-18 21:34:27,2020-02-18 21:34:35,0.0
2550,37.0,37.0,四川省,2020-02-18 21:32:50,2020-02-18 22:00:31,0.0
2551,80.0,80.0,陕西省,2020-02-18 21:29:20,2020-02-18 21:42:24,0.0
2552,102.0,0.0,山东省,2020-02-18 21:29:17,,0.0
2553,112.0,112.0,北京,2020-02-18 21:26:39,2020-02-18 21:26:45,0.0
2554,123.0,123.0,上海,2020-02-18 21:26:16,2020-02-18 21:26:19,0.0
2555,69.0,69.0,广东省,2020-02-18 21:26:00,2020-02-18 21:26:10,0.0
2556,160.0,0.0,江苏省,2020-02-18 21:23:50,2020-02-18 21:23:53,160.0
2557,69.0,69.0,福建省,2020-02-18 21:23:42,2020-02-18 21:24:14,0.0
2558,37.0,37.0,北京,2020-02-18 21:23:37,2020-02-18 21:23:53,0.0
2559,123.0,123.0,重庆,2020-02-18 21:23:23,2020-02-18 21:23:55,0.0
2560,75.0,0.0,浙江省,2020-02-18 21:21:41,2020-02-18 21:23:06,75.0
2561,21.0,21.0,天津,2020-02-18 21:19:45,2020-02-18 21:19:49,0.0
2562,53.0,53.0,河北省,2020-02-18 21:19:38,2020-02-18 21:19:46,0.0
2563,85.0,85.0,江苏省,2020-02-18 21:17:24,2020-02-18 21:17:36,0.0
2564,85.0,85.0,北京,2020-02-18 21:16:10,2020-02-18 21:16:19,0.0
2565,69.0,69.0,上海,2020-02-18 21:13:43,2020-02-18 21:14:04,0.0
2566,21.0,21.0,湖南省,2020-02-18 21:13:38,2020-02-18 21:13:42,0.0
2567,37.0,37.0,北京,2020-02-18 21:10:58,2020-02-18 21:11:09,0.0
2568,37.0,37.0,江西省,2020-02-18 21:10:48,2020-02-18 21:10:58,0.0
2569,53.0,0.0,山东省,2020-02-18 21:10:11,,0.0
2570,37.0,0.0,上海,2020-02-18 21:08:27,2020-02-18 21:08:32,37.0
2571,85.0,85.0,北京,2020-02-18 21:08:23,2020-02-18 21:08:27,0.0
2572,37.0,37.0,安徽省,2020-02-18 21:08:00,2020-02-18 21:08:05,0.0
2573,37.0,37.0,上海,2020-02-18 21:07:52,2020-02-18 21:07:57,0.0
2574,43.0,0.0,山西省,2020-02-18 21:07:21,2020-02-18 21:07:25,43.0
2575,21.0,0.0,安徽省,2020-02-18 21:07:05,2020-02-18 21:07:14,21.0
2576,85.0,0.0,天津,2020-02-18 21:07:01,,0.0
2577,37.0,0.0,四川省,2020-02-18 21:06:56,,0.0
2578,43.0,0.0,山西省,2020-02-18 21:06:54,,0.0
2579,37.0,37.0,辽宁省,2020-02-18 21:06:16,2020-02-18 21:06:23,0.0
2580,85.0,0.0,北京,2020-02-18 21:05:34,2020-02-18 21:05:39,85.0
2581,37.0,37.0,黑龙江省,2020-02-18 21:03:54,2020-02-18 21:04:00,0.0
2582,123.0,123.0,浙江省,2020-02-18 21:03:09,2020-02-18 21:03:14,0.0
2583,85.0,85.0,北京,2020-02-18 21:00:52,2020-02-18 21:02:37,0.0
2584,37.0,37.0,辽宁省,2020-02-18 20:59:58,2020-02-18 21:00:13,0.0
2585,85.0,0.0,广东省,2020-02-18 20:57:40,,0.0
2586,160.0,160.0,湖南省,2020-02-18 20:57:28,2020-02-18 20:57:35,0.0
2587,235.0,0.0,江苏省,2020-02-18 20:56:28,2020-02-18 20:56:35,235.0
2588,140.0,140.0,辽宁省,2020-02-18 20:51:58,2020-02-18 20:53:25,0.0
2589,304.0,0.0,北京,2020-02-18 20:50:38,2020-02-18 20:51:01,304.0
2590,91.0,0.0,辽宁省,2020-02-18 20:49:15,,0.0
2591,1026.0,0.0,北京,2020-02-18 20:48:25,,0.0
2592,101.0,101.0,上海,2020-02-18 20:48:10,2020-02-18 20:48:22,0.0
2593,114.0,114.0,上海,2020-02-18 20:46:58,2020-02-18 20:47:04,0.0
2594,21.0,0.0,江苏省,2020-02-18 20:46:48,2020-02-18 20:46:56,21.0
2595,101.0,101.0,浙江省,2020-02-18 20:46:44,2020-02-18 20:47:04,0.0
2596,69.0,69.0,江苏省,2020-02-18 20:44:50,2020-02-18 20:44:53,0.0
2597,53.0,53.0,北京,2020-02-18 20:44:38,2020-02-18 20:44:42,0.0
2598,43.0,0.0,江苏省,2020-02-18 20:44:33,2020-02-18 20:44:40,43.0
2599,85.0,0.0,河北省,2020-02-18 20:44:15,,0.0
2600,80.0,80.0,上海,2020-02-18 20:43:56,2020-02-18 20:44:26,0.0
2601,69.0,69.0,江苏省,2020-02-18 20:43:30,2020-02-18 20:43:33,0.0
2602,69.0,69.0,江苏省,2020-02-18 20:42:25,2020-02-18 20:42:28,0.0
2603,37.0,37.0,湖南省,2020-02-18 20:42:03,2020-02-18 20:42:08,0.0
2604,37.0,37.0,浙江省,2020-02-18 20:41:31,2020-02-18 20:41:38,0.0
2605,37.0,0.0,浙江省,2020-02-18 20:41:09,2020-02-18 20:41:13,37.0
2606,85.0,85.0,辽宁省,2020-02-18 20:39:58,2020-02-18 20:40:11,0.0
2607,53.0,53.0,江苏省,2020-02-18 20:39:30,2020-02-18 20:39:37,0.0
2608,37.0,37.0,北京,2020-02-18 20:39:24,2020-02-18 20:39:31,0.0
2609,81.0,81.0,云南省,2020-02-18 20:38:39,2020-02-18 20:38:44,0.0
2610,69.0,69.0,云南省,2020-02-18 20:38:28,2020-02-18 20:38:34,0.0
2611,37.0,37.0,陕西省,2020-02-18 20:38:23,2020-02-18 20:39:00,0.0
2612,21.0,21.0,黑龙江省,2020-02-18 20:38:03,2020-02-18 20:38:22,0.0
2613,75.0,0.0,广东省,2020-02-18 20:37:05,2020-02-18 20:37:16,75.0
2614,21.0,0.0,黑龙江省,2020-02-18 20:36:50,,0.0
2615,161.0,161.0,上海,2020-02-18 20:36:12,2020-02-18 20:36:16,0.0
2616,21.0,0.0,上海,2020-02-18 20:35:47,2020-02-18 20:35:55,21.0
2617,37.0,0.0,辽宁省,2020-02-18 20:35:02,,0.0
2618,85.0,85.0,云南省,2020-02-18 20:34:58,2020-02-18 20:35:05,0.0
2619,48.0,48.0,上海,2020-02-18 20:33:48,2020-02-18 20:33:54,0.0
2620,37.0,0.0,江苏省,2020-02-18 20:30:23,2020-02-18 20:30:29,37.0
2621,85.0,85.0,湖南省,2020-02-18 20:29:28,2020-02-18 20:29:35,0.0
2622,160.0,160.0,上海,2020-02-18 20:29:23,2020-02-18 20:29:29,0.0
2623,160.0,160.0,江苏省,2020-02-18 20:27:07,2020-02-18 20:27:13,0.0
2624,64.0,64.0,广西壮族自治区,2020-02-18 20:26:30,2020-02-18 20:28:43,0.0
2625,37.0,37.0,上海,2020-02-18 20:25:21,2020-02-18 20:25:29,0.0
2626,85.0,85.0,广东省,2020-02-18 20:24:57,2020-02-19 10:08:10,0.0
2627,85.0,0.0,海南省,2020-02-18 20:24:16,2020-02-18 20:24:24,85.0
2628,69.0,69.0,浙江省,2020-02-18 20:23:33,2020-02-18 20:24:29,0.0
2629,69.0,69.0,北京,2020-02-18 20:22:28,2020-02-18 20:22:34,0.0
2630,85.0,85.0,广东省,2020-02-18 20:21:55,2020-02-18 20:22:02,0.0
2631,37.0,37.0,湖南省,2020-02-18 20:21:00,2020-02-18 20:21:14,0.0
2632,43.0,43.0,山东省,2020-02-18 20:20:04,2020-02-18 20:20:14,0.0
2633,37.0,37.0,吉林省,2020-02-18 20:19:36,2020-02-18 20:19:43,0.0
2634,21.0,0.0,广东省,2020-02-18 20:19:09,,0.0
2635,112.0,112.0,四川省,2020-02-18 20:19:03,2020-02-18 20:19:08,0.0
2636,43.0,0.0,上海,2020-02-18 20:18:29,2020-02-18 20:18:39,43.0
2637,85.0,85.0,广西壮族自治区,2020-02-18 20:18:18,2020-02-18 20:18:21,0.0
2638,125.0,125.0,广东省,2020-02-18 20:18:08,2020-02-18 20:18:17,0.0
2639,53.0,0.0,浙江省,2020-02-18 20:14:40,,0.0
2640,37.0,37.0,云南省,2020-02-18 20:13:08,2020-02-18 20:13:12,0.0
2641,320.0,320.0,上海,2020-02-18 20:11:15,2020-02-18 20:11:17,0.0
2642,37.0,37.0,湖南省,2020-02-18 20:10:12,2020-02-18 20:10:20,0.0
2643,69.0,69.0,山东省,2020-02-18 20:09:28,2020-02-18 20:09:44,0.0
2644,69.0,0.0,河南省,2020-02-18 20:08:10,,0.0
2645,69.0,0.0,黑龙江省,2020-02-18 20:08:06,2020-02-18 20:08:30,69.0
2646,53.0,53.0,云南省,2020-02-18 20:08:03,2020-02-18 20:08:32,0.0
2647,43.0,0.0,广东省,2020-02-18 20:08:00,2020-02-18 20:09:02,43.0
2648,37.0,37.0,广西壮族自治区,2020-02-18 20:07:45,2020-02-18 20:07:50,0.0
2649,53.0,53.0,湖南省,2020-02-18 20:06:36,2020-02-18 20:06:47,0.0
2650,37.0,0.0,广西壮族自治区,2020-02-18 20:05:53,,0.0
2651,21.0,21.0,广西壮族自治区,2020-02-18 20:05:50,2020-02-18 20:05:56,0.0
2652,80.0,80.0,江苏省,2020-02-18 20:05:28,2020-02-18 20:05:37,0.0
2653,37.0,0.0,甘肃省,2020-02-18 20:05:24,,0.0
2654,53.0,53.0,上海,2020-02-18 20:04:58,2020-02-18 20:05:11,0.0
2655,53.0,53.0,安徽省,2020-02-18 20:04:08,2020-02-18 20:04:30,0.0
2656,37.0,37.0,海南省,2020-02-18 20:03:43,2020-02-18 20:04:01,0.0
2657,81.0,0.0,上海,2020-02-18 20:02:46,,0.0
2658,69.0,69.0,江苏省,2020-02-18 20:02:18,2020-02-18 20:02:42,0.0
2659,48.0,48.0,黑龙江省,2020-02-18 20:01:46,2020-02-18 20:01:51,0.0
2660,69.0,69.0,北京,2020-02-18 20:01:35,2020-02-18 20:01:39,0.0
2661,69.0,69.0,四川省,2020-02-18 20:01:01,2020-02-18 20:01:05,0.0
2662,112.0,0.0,浙江省,2020-02-18 19:59:51,2020-02-18 19:59:59,112.0
2663,180.0,180.0,湖北省,2020-02-18 19:59:09,2020-02-18 19:59:16,0.0
2664,21.0,21.0,广东省,2020-02-18 19:59:08,2020-02-18 19:59:25,0.0
2665,350.0,0.0,湖北省,2020-02-18 19:56:19,2020-02-18 19:56:28,350.0
2666,53.0,53.0,上海,2020-02-18 19:55:45,2020-02-18 19:55:50,0.0
2667,165.0,165.0,广东省,2020-02-18 19:54:51,2020-02-18 19:57:33,0.0
2668,53.0,53.0,江苏省,2020-02-18 19:53:27,2020-02-18 19:53:36,0.0
2669,96.0,96.0,上海,2020-02-18 19:53:17,2020-02-18 20:07:27,0.0
2670,101.0,0.0,广东省,2020-02-18 19:53:15,,0.0
2671,37.0,0.0,河北省,2020-02-18 19:53:01,2020-02-18 19:53:07,37.0
2672,43.0,0.0,黑龙江省,2020-02-18 19:52:56,,0.0
2673,43.0,43.0,甘肃省,2020-02-18 19:52:37,2020-02-18 19:52:42,0.0
2674,53.0,53.0,上海,2020-02-18 19:52:24,2020-02-18 19:52:32,0.0
2675,22.0,22.0,上海,2020-02-18 19:51:32,2020-02-18 19:51:35,0.0
2676,85.0,85.0,四川省,2020-02-18 19:51:09,2020-02-18 19:51:22,0.0
2677,53.0,0.0,江西省,2020-02-18 19:50:07,2020-02-18 19:51:20,53.0
2678,53.0,53.0,四川省,2020-02-18 19:47:48,2020-02-18 19:47:58,0.0
2679,85.0,0.0,湖南省,2020-02-18 19:47:39,2020-02-18 19:48:03,85.0
2680,69.0,69.0,上海,2020-02-18 19:47:32,2020-02-18 19:47:43,0.0
2681,21.0,21.0,江苏省,2020-02-18 19:45:50,2020-02-18 21:32:14,0.0
2682,37.0,37.0,辽宁省,2020-02-18 19:45:19,2020-02-18 19:45:25,0.0
2683,69.0,69.0,上海,2020-02-18 19:45:01,2020-02-18 19:45:11,0.0
2684,108.0,108.0,上海,2020-02-18 19:44:42,2020-02-18 20:01:25,0.0
2685,37.0,37.0,河北省,2020-02-18 19:44:14,2020-02-18 20:43:05,0.0
2686,69.0,0.0,吉林省,2020-02-18 19:42:38,2020-02-18 19:42:44,69.0
2687,209.0,209.0,上海,2020-02-18 19:42:18,2020-02-18 19:42:22,0.0
2688,37.0,0.0,山西省,2020-02-18 19:41:18,,0.0
2689,21.0,0.0,江西省,2020-02-18 19:40:11,,0.0
2690,53.0,0.0,北京,2020-02-18 19:39:37,2020-02-18 19:39:43,53.0
2691,85.0,0.0,江苏省,2020-02-18 19:37:38,2020-02-18 19:37:46,85.0
2692,37.0,37.0,北京,2020-02-18 19:37:15,2020-02-18 19:37:34,0.0
2693,69.0,0.0,北京,2020-02-18 19:34:54,2020-02-18 19:35:02,69.0
2694,37.0,0.0,安徽省,2020-02-18 19:29:31,2020-02-18 19:29:37,37.0
2695,53.0,53.0,江苏省,2020-02-18 19:29:25,2020-02-18 19:29:41,0.0
2696,75.0,75.0,上海,2020-02-18 19:29:03,2020-02-18 19:29:06,0.0
2697,37.0,37.0,上海,2020-02-18 19:28:41,2020-02-18 19:28:45,0.0
2698,37.0,37.0,四川省,2020-02-18 19:27:34,2020-02-18 19:27:44,0.0
2699,21.0,21.0,重庆,2020-02-18 19:27:27,2020-02-18 19:27:36,0.0
2700,160.0,0.0,北京,2020-02-18 19:27:17,2020-02-18 19:27:26,160.0
2701,160.0,0.0,辽宁省,2020-02-18 19:26:25,2020-02-18 19:26:36,160.0
2702,85.0,85.0,重庆,2020-02-18 19:25:57,2020-02-18 19:26:03,0.0
2703,69.0,0.0,湖南省,2020-02-18 19:24:02,,0.0
2704,69.0,69.0,山东省,2020-02-18 19:23:46,2020-02-18 19:23:52,0.0
2705,53.0,53.0,福建省,2020-02-18 19:23:33,2020-02-18 19:23:36,0.0
2706,48.0,0.0,北京,2020-02-18 19:21:47,2020-02-18 19:21:58,48.0
2707,21.0,21.0,浙江省,2020-02-18 19:21:38,2020-02-18 19:21:47,0.0
2708,43.0,0.0,上海,2020-02-18 19:21:36,2020-02-18 19:21:40,43.0
2709,37.0,37.0,黑龙江省,2020-02-18 19:20:16,2020-02-18 19:20:42,0.0
2710,37.0,37.0,浙江省,2020-02-18 19:19:06,2020-02-18 19:19:12,0.0
2711,320.0,320.0,上海,2020-02-18 19:17:59,2020-02-18 19:18:07,0.0
2712,161.0,161.0,湖南省,2020-02-18 19:17:46,2020-02-18 19:17:52,0.0
2713,43.0,43.0,广东省,2020-02-18 19:16:38,2020-02-18 19:16:51,0.0
2714,27.0,27.0,黑龙江省,2020-02-18 19:16:20,2020-02-18 19:16:34,0.0
2715,37.0,37.0,四川省,2020-02-18 19:16:16,2020-02-18 19:16:28,0.0
2716,80.0,80.0,甘肃省,2020-02-18 19:15:39,2020-02-18 19:15:43,0.0
2717,37.0,37.0,浙江省,2020-02-18 19:15:10,2020-02-18 19:15:20,0.0
2718,150.0,150.0,上海,2020-02-18 19:14:05,2020-02-18 19:14:09,0.0
2719,37.0,0.0,四川省,2020-02-18 19:13:26,,0.0
2720,123.0,123.0,天津,2020-02-18 19:12:24,2020-02-18 19:12:34,0.0
2721,312.0,312.0,黑龙江省,2020-02-18 19:11:39,2020-02-18 19:16:53,0.0
2722,37.0,0.0,广西壮族自治区,2020-02-18 19:09:48,,0.0
2723,85.0,85.0,江苏省,2020-02-18 19:09:10,2020-02-18 19:09:15,0.0
2724,21.0,0.0,四川省,2020-02-18 19:07:42,,0.0
2725,117.0,117.0,青海省,2020-02-18 19:06:07,2020-02-18 19:06:13,0.0
2726,43.0,43.0,云南省,2020-02-18 19:05:39,2020-02-18 19:05:55,0.0
2727,69.0,0.0,广东省,2020-02-18 19:03:38,2020-02-18 19:04:02,69.0
2728,76.0,76.0,河南省,2020-02-18 19:02:11,2020-02-18 19:04:06,0.0
2729,37.0,37.0,天津,2020-02-18 19:00:31,2020-02-18 19:00:37,0.0
2730,48.0,48.0,上海,2020-02-18 18:55:29,2020-02-18 18:55:33,0.0
2731,43.0,43.0,江西省,2020-02-18 18:54:39,2020-02-18 18:54:44,0.0
2732,101.0,101.0,广西壮族自治区,2020-02-18 18:52:07,2020-02-18 18:52:24,0.0
2733,85.0,85.0,上海,2020-02-18 18:49:50,2020-02-18 18:49:53,0.0
2734,69.0,0.0,广东省,2020-02-18 18:48:52,2020-02-18 18:48:58,69.0
2735,101.0,0.0,湖南省,2020-02-18 18:46:44,2020-02-18 18:46:56,101.0
2736,101.0,0.0,湖南省,2020-02-18 18:46:13,,0.0
2737,59.0,59.0,北京,2020-02-18 18:44:54,2020-02-18 18:45:00,0.0
2738,53.0,0.0,广东省,2020-02-18 18:40:46,2020-02-18 18:40:52,53.0
2739,112.0,112.0,上海,2020-02-18 18:40:29,2020-02-18 18:40:35,0.0
2740,69.0,69.0,四川省,2020-02-18 18:38:38,2020-02-18 18:38:45,0.0
2741,75.0,0.0,北京,2020-02-18 18:37:56,,0.0
2742,85.0,85.0,上海,2020-02-18 18:37:14,2020-02-18 18:37:56,0.0
2743,37.0,0.0,上海,2020-02-18 18:37:05,2020-02-18 18:37:16,37.0
2744,112.0,0.0,上海,2020-02-18 18:36:56,2020-02-18 18:37:15,112.0
2745,21.0,0.0,广东省,2020-02-18 18:35:07,2020-02-18 18:35:21,21.0
2746,401.0,401.0,重庆,2020-02-18 18:31:06,2020-02-18 18:32:53,0.0
2747,101.0,0.0,湖南省,2020-02-18 18:30:03,2020-02-18 18:30:10,101.0
2748,320.0,320.0,山东省,2020-02-18 18:29:17,2020-02-18 18:29:23,0.0
2749,69.0,69.0,辽宁省,2020-02-18 18:27:17,2020-02-18 18:27:20,0.0
2750,81.0,81.0,江西省,2020-02-18 18:26:25,2020-02-18 18:26:31,0.0
2751,37.0,0.0,江苏省,2020-02-18 18:25:42,2020-02-18 18:25:48,37.0
2752,392.0,392.0,江苏省,2020-02-18 18:25:33,2020-02-18 18:26:28,0.0
2753,190.0,0.0,四川省,2020-02-18 18:24:44,,0.0
2754,108.0,0.0,重庆,2020-02-18 18:21:31,2020-02-18 18:21:39,108.0
2755,53.0,53.0,山东省,2020-02-18 18:21:00,2020-02-18 18:21:05,0.0
2756,43.0,0.0,重庆,2020-02-18 18:18:47,,0.0
2757,21.0,0.0,天津,2020-02-18 18:18:40,2020-02-18 18:18:48,21.0
2758,85.0,85.0,上海,2020-02-18 18:17:48,2020-02-18 18:17:50,0.0
2759,85.0,85.0,辽宁省,2020-02-18 18:16:24,2020-02-18 18:16:33,0.0
2760,113.0,113.0,辽宁省,2020-02-18 18:14:34,2020-02-18 18:14:48,0.0
2761,81.0,0.0,北京,2020-02-18 18:05:29,2020-02-18 18:05:35,81.0
2762,43.0,43.0,海南省,2020-02-18 17:55:29,2020-02-18 17:55:35,0.0
2763,37.0,37.0,广东省,2020-02-18 17:52:14,2020-02-18 17:52:21,0.0
2764,43.0,43.0,四川省,2020-02-18 17:44:05,2020-02-18 17:44:29,0.0
2765,69.0,69.0,浙江省,2020-02-18 17:36:55,2020-02-18 17:37:01,0.0
2766,190.0,190.0,广东省,2020-02-18 17:30:52,2020-02-18 17:30:57,0.0
2767,75.0,75.0,广东省,2020-02-18 17:29:49,2020-02-18 17:29:55,0.0
2768,37.0,37.0,贵州省,2020-02-18 17:28:00,2020-02-18 17:28:04,0.0
2769,37.0,37.0,福建省,2020-02-18 17:26:56,2020-02-18 17:27:02,0.0
2770,43.0,43.0,四川省,2020-02-18 17:21:09,2020-02-18 17:27:03,0.0
2771,152.0,152.0,天津,2020-02-18 17:19:03,2020-02-18 17:19:14,0.0
2772,81.0,81.0,北京,2020-02-18 17:17:41,2020-02-18 17:18:13,0.0
2773,81.0,81.0,辽宁省,2020-02-18 17:16:39,2020-02-18 17:16:54,0.0
2774,43.0,0.0,云南省,2020-02-18 17:16:25,,0.0
2775,81.0,81.0,广东省,2020-02-18 17:16:03,2020-02-18 17:16:28,0.0
2776,37.0,0.0,云南省,2020-02-18 17:14:22,,0.0
2777,37.0,37.0,天津,2020-02-18 17:01:49,2020-02-18 17:02:06,0.0
2778,43.0,43.0,湖南省,2020-02-18 16:58:45,2020-02-18 17:02:09,0.0
2779,43.0,43.0,北京,2020-02-18 16:38:04,2020-02-18 16:38:08,0.0
2780,43.0,43.0,北京,2020-02-18 16:24:05,2020-02-18 16:24:17,0.0
2781,43.0,0.0,北京,2020-02-18 16:23:36,,0.0
2782,37.0,0.0,陕西省,2020-02-18 16:22:21,,0.0
2783,320.0,320.0,山东省,2020-02-18 16:21:21,2020-02-18 16:21:26,0.0
2784,37.0,37.0,福建省,2020-02-18 16:15:13,2020-02-18 16:15:25,0.0
2785,43.0,0.0,辽宁省,2020-02-18 16:10:17,2020-02-18 16:10:22,43.0
2786,69.0,69.0,山东省,2020-02-18 16:04:24,2020-02-18 16:04:33,0.0
2787,37.0,0.0,黑龙江省,2020-02-18 15:55:05,2020-02-18 15:55:12,37.0
2788,75.0,75.0,黑龙江省,2020-02-18 15:43:14,2020-02-18 15:43:50,0.0
2789,114.0,114.0,上海,2020-02-18 15:41:07,2020-02-18 15:41:11,0.0
2790,37.0,0.0,甘肃省,2020-02-18 15:32:16,2020-02-18 15:32:22,37.0
2791,37.0,37.0,吉林省,2020-02-18 15:28:31,2020-02-18 15:28:44,0.0
2792,101.0,101.0,重庆,2020-02-18 15:18:06,2020-02-18 15:18:12,0.0
2793,38.0,38.0,贵州省,2020-02-18 15:15:42,2020-02-18 15:17:48,0.0
2794,75.0,0.0,浙江省,2020-02-18 15:14:40,2020-02-18 15:14:46,75.0
2795,76.0,76.0,广东省,2020-02-18 15:13:53,2020-02-18 15:14:08,0.0
2796,43.0,0.0,贵州省,2020-02-18 15:08:48,,0.0
2797,43.0,0.0,贵州省,2020-02-18 15:08:19,,0.0
2798,101.0,101.0,贵州省,2020-02-18 14:59:40,2020-02-18 14:59:45,0.0
2799,76.0,76.0,广东省,2020-02-18 14:59:00,2020-02-18 14:59:13,0.0
2800,102.0,0.0,重庆,2020-02-18 14:51:06,2020-02-18 14:58:11,102.0
2801,43.0,0.0,天津,2020-02-18 14:42:56,2020-02-18 14:43:00,43.0
2802,43.0,0.0,北京,2020-02-18 14:42:50,,0.0
2803,81.0,81.0,吉林省,2020-02-18 14:42:20,2020-02-18 14:42:27,0.0
2804,38.0,38.0,河北省,2020-02-18 14:41:24,2020-02-18 14:48:40,0.0
2805,81.0,81.0,山西省,2020-02-18 14:40:31,2020-02-18 14:40:46,0.0
2806,38.0,38.0,贵州省,2020-02-18 14:35:01,2020-02-18 15:17:48,0.0
2807,69.0,0.0,贵州省,2020-02-18 14:31:11,,0.0
2808,48.81,48.81,上海,2020-02-18 14:28:10,2020-02-18 14:35:13,0.0
2809,37.0,37.0,江西省,2020-02-18 14:21:52,2020-02-18 14:21:59,0.0
2810,81.0,81.0,天津,2020-02-18 14:21:06,2020-02-18 14:24:31,0.0
2811,81.0,0.0,上海,2020-02-18 14:19:31,,0.0
2812,128.0,128.0,云南省,2020-02-18 14:09:44,2020-02-18 14:09:50,0.0
2813,81.0,81.0,河南省,2020-02-18 14:08:11,2020-02-18 14:08:18,0.0
2814,43.0,43.0,江苏省,2020-02-18 14:06:56,2020-02-18 14:07:05,0.0
