InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
573374,22158,3 HEARTS HANGING DECORATION RUSTIC,16,2011-10-30 13:39:00,2.95,14755.0,United Kingdom
573395,22593,CHRISTMAS GINGHAM STAR,12,2011-10-30 15:11:00,0.85,15385.0,United Kingdom
562955,22358,KINGS CHOICE TEA CADDY ,11,2011-08-11 10:14:00,5.79,,United Kingdom
574722,22078,RIBBON REEL LACE DESIGN ,1,2011-11-06 14:45:00,2.1,14502.0,United Kingdom
546759,15056N,EDWARDIAN PARASOL NATURAL,3,2011-03-16 13:58:00,5.95,12712.0,Germany
564049,21790,VINTAGE SNAP CARDS,1,2011-08-22 13:30:00,0.85,17585.0,United Kingdom
577121,20682,RED RETROSPOT CHILDRENS UMBRELLA,6,2011-11-17 18:29:00,3.25,12681.0,France
560233,85099B,JUMBO BAG RED RETROSPOT,4,2011-07-17 11:10:00,2.08,16813.0,United Kingdom
549940,79030G,TUMBLER NEW ENGLAND,144,2011-04-13 11:48:00,0.39,13694.0,United Kingdom
545872,82552,WASHROOM METAL SIGN,2,2011-03-07 14:51:00,1.45,15752.0,United Kingdom
539434,21181,PLEASE ONE PERSON METAL SIGN,7,2010-12-17 14:41:00,4.21,,United Kingdom
557442,84931A,PINK SCOTTIE DOG W FLOWER PATTERN,2,2011-06-20 12:53:00,2.55,14808.0,United Kingdom
538156,22834,HAND WARMER BABUSHKA DESIGN,24,2010-12-09 16:53:00,2.1,15555.0,United Kingdom
545232,22267,EASTER DECORATION EGG BUNNY ,12,2011-03-01 10:19:00,1.25,15676.0,United Kingdom
542914,20725,LUNCH BAG RED RETROSPOT,5,2011-02-01 16:03:00,1.65,16161.0,United Kingdom
552655,21242,RED RETROSPOT PLATE ,1,2011-05-10 14:22:00,1.69,14587.0,United Kingdom
577167,22113,GREY HEART HOT WATER BOTTLE,2,2011-11-18 10:41:00,4.25,16511.0,United Kingdom
565741,85053,FRENCH ENAMEL CANDLEHOLDER,6,2011-09-06 12:32:00,2.1,15189.0,United Kingdom
569943,22112,CHOCOLATE HOT WATER BOTTLE,1,2011-10-06 18:08:00,4.95,14592.0,United Kingdom
547922,21755,LOVE BUILDING BLOCK WORD,3,2011-03-28 13:32:00,5.95,15624.0,United Kingdom
551009,22844,VINTAGE CREAM DOG FOOD CONTAINER,1,2011-04-26 09:50:00,16.63,,United Kingdom
579910,21259,VICTORIAN SEWING BOX SMALL ,2,2011-12-01 08:52:00,5.95,14911.0,EIRE
565541,23000,TRAVEL CARD WALLET TRANSPORT,4,2011-09-05 12:00:00,0.42,14159.0,United Kingdom
575886,23506,MINI PLAYING CARDS SPACEBOY ,11,2011-11-11 13:57:00,0.42,12517.0,Germany
574699,23127,FELTCRAFT GIRL NICOLE KIT,4,2011-11-06 13:53:00,4.95,13040.0,United Kingdom
564837,22206,"MUG , DOTCOMGIFTSHOP.COM ",1,2011-08-30 12:40:00,0.83,,United Kingdom
556467,21466,RED FLOWER CROCHET FOOD COVER,1,2011-06-12 11:17:00,3.75,13232.0,United Kingdom
573369,22710,WRAP I LOVE LONDON ,25,2011-10-30 13:19:00,0.42,16049.0,United Kingdom
544792,22730,ALARM CLOCK BAKELIKE IVORY,8,2011-02-23 12:37:00,3.75,18172.0,United Kingdom
547967,22183,CAKE STAND VICTORIAN FILIGREE MED,1,2011-03-28 15:49:00,5.79,,United Kingdom
572318,23349,ROLL WRAP VINTAGE CHRISTMAS,2,2011-10-23 16:19:00,1.25,15436.0,United Kingdom
541086,21360,JOY LARGE WOOD LETTERS,1,2011-01-13 12:32:00,9.95,16503.0,United Kingdom
560264,35004B,SET OF 3 BLACK FLYING DUCKS,3,2011-07-17 13:46:00,5.45,12833.0,United Kingdom
572935,22909,SET OF 20 VINTAGE CHRISTMAS NAPKINS,24,2011-10-27 10:26:00,0.85,14189.0,United Kingdom
537666,22630,DOLLY GIRL LUNCH BOX,2,2010-12-07 18:36:00,4.21,,United Kingdom
569919,23307,SET OF 60 PANTRY DESIGN CAKE CASES ,24,2011-10-06 17:08:00,0.55,15300.0,United Kingdom
546465,20975,12 PENCILS SMALL TUBE RED RETROSPOT,8,2011-03-14 10:57:00,0.65,14395.0,United Kingdom
576694,20972,PINK CREAM FELT CRAFT TRINKET BOX ,12,2011-11-16 12:25:00,1.25,14426.0,United Kingdom
548554,84596J,MIXED NUTS LIGHT GREEN BOWL,72,2011-04-01 09:19:00,0.42,13694.0,United Kingdom
546117,22507,MEMO BOARD RETROSPOT  DESIGN,3,2011-03-09 13:56:00,4.95,16771.0,United Kingdom
553864,22332,SKULLS PARTY BAG + STICKER SET,3,2011-05-19 14:08:00,1.65,15862.0,United Kingdom
581439,23088,ZINC HEART FLOWER T-LIGHT HOLDER,5,2011-12-08 16:30:00,2.46,,United Kingdom
550274,21204,DAISIES  HONEYCOMB GARLAND ,12,2011-04-15 12:23:00,1.65,15498.0,United Kingdom
581439,51014L,"FEATHER PEN,LIGHT PINK",2,2011-12-08 16:30:00,0.83,,United Kingdom
543399,22379,RECYCLING BAG RETROSPOT ,1,2011-02-08 11:07:00,4.13,,United Kingdom
537226,20802,SMALL GLASS SUNDAE DISH CLEAR,6,2010-12-06 08:34:00,1.65,15987.0,United Kingdom
550637,22383,LUNCH BAG SUKI DESIGN ,4,2011-04-19 15:39:00,1.65,14415.0,United Kingdom
541530,22772,PINK DRAWER KNOB ACRYLIC EDWARDIAN,12,2011-01-19 10:56:00,1.25,14769.0,United Kingdom
573665,22560,TRADITIONAL MODELLING CLAY,10,2011-10-31 16:24:00,1.25,13982.0,United Kingdom
550183,21497,FANCY FONTS BIRTHDAY WRAP,25,2011-04-14 17:58:00,0.42,14105.0,United Kingdom
553052,23190,BUNDLE OF 3 SCHOOL EXERCISE BOOKS  ,48,2011-05-13 10:14:00,1.45,15251.0,United Kingdom
578082,23145,ZINC T-LIGHT HOLDER STAR LARGE,12,2011-11-22 16:33:00,0.95,12775.0,Netherlands
574096,23582,VINTAGE DOILY JUMBO BAG RED ,20,2011-11-03 09:55:00,2.08,13599.0,United Kingdom
572550,21744,SNOWFLAKE PORTABLE TABLE LIGHT ,3,2011-10-24 17:06:00,2.46,,United Kingdom
539718,85035A,GARDENIA 3 WICK MORRIS BOXED CANDLE,1,2010-12-21 13:06:00,8.47,,United Kingdom
571360,22585,PACK OF 6 BIRDY GIFT TAGS,72,2011-10-17 11:51:00,1.25,16563.0,United Kingdom
539453,22579,WOODEN TREE CHRISTMAS SCANDINAVIAN,2,2010-12-17 17:08:00,1.66,,United Kingdom
559305,22906,12 MESSAGE CARDS WITH ENVELOPES,4,2011-07-07 12:56:00,1.65,17892.0,United Kingdom
547396,22739,RIBBON REEL CHRISTMAS SOCK BAUBLE,1,2011-03-22 16:54:00,4.13,,United Kingdom
571502,21166,COOK WITH WINE METAL SIGN ,12,2011-10-17 15:18:00,2.08,14422.0,United Kingdom
574481,84992,72 SWEETHEART FAIRY CAKE CASES,1,2011-11-04 12:45:00,0.55,18022.0,United Kingdom
573511,20719,WOODLAND CHARLOTTE BAG,10,2011-10-31 12:25:00,0.85,12347.0,Iceland
541421,22204,MILK PAN BLUE POLKADOT,3,2011-01-17 17:44:00,3.29,,United Kingdom
550471,84247L,FAWN AND MUSHROOM GREETING CARD,1,2011-04-18 13:52:00,0.83,,United Kingdom
555368,21217,RED RETROSPOT ROUND CAKE TINS,1,2011-06-02 14:30:00,9.95,13437.0,United Kingdom
571257,23191,BUNDLE OF 3 RETRO NOTE BOOKS,1,2011-10-14 17:17:00,3.29,,United Kingdom
560271,21917,SET 12 KIDS  WHITE CHALK STICKS,4,2011-07-17 14:51:00,0.42,16474.0,United Kingdom
552880,71053,WHITE METAL LANTERN,4,2011-05-12 09:59:00,3.75,18245.0,United Kingdom
558045,20750,RED RETROSPOT MINI CASES,2,2011-06-24 13:35:00,7.95,12615.0,France
C566741,23431,NATURAL HANGING QUILTED HEARTS ,-12,2011-09-14 14:55:00,0.83,15618.0,United Kingdom
553552,21096,SET/6 FRUIT SALAD  PAPER PLATES,12,2011-05-17 16:23:00,0.39,17702.0,United Kingdom
536621,22549,PICTURE DOMINOES,24,2010-12-02 10:35:00,1.45,13108.0,United Kingdom
547134,22957,SET 3 PAPER VINTAGE CHICK PAPER EGG,2,2011-03-21 11:57:00,2.95,15996.0,United Kingdom
538167,22084,PAPER CHAIN KIT EMPIRE,6,2010-12-09 18:58:00,2.95,14713.0,United Kingdom
558115,22686,FRENCH BLUE METAL DOOR SIGN No,12,2011-06-27 08:50:00,1.25,16003.0,United Kingdom
549614,22197,SMALL POPCORN HOLDER,12,2011-04-11 11:38:00,0.85,12720.0,Germany
545821,21930,JUMBO STORAGE BAG SKULLS,10,2011-03-07 12:50:00,1.95,13001.0,United Kingdom
556732,22624,IVORY KITCHEN SCALES,1,2011-06-14 11:47:00,8.5,15039.0,United Kingdom
580295,72349B,SET/6 PURPLE BUTTERFLY T-LIGHTS,1,2011-12-02 13:49:00,2.1,17841.0,United Kingdom
564739,23239,SET OF 4 KNICK KNACK TINS POPPIES,1,2011-08-28 14:28:00,4.15,16931.0,United Kingdom
536415,22951,60 CAKE CASES DOLLY GIRL DESIGN,2,2010-12-01 11:57:00,0.55,12838.0,United Kingdom
541552,20712,JUMBO BAG WOODLAND ANIMALS,11,2011-01-19 11:15:00,1.95,15039.0,United Kingdom
536394,22865,HAND WARMER OWL DESIGN,96,2010-12-01 10:39:00,1.85,13408.0,United Kingdom
C561013,22847,BREAD BIN DINER STYLE IVORY,-1,2011-07-22 16:12:00,16.95,16705.0,United Kingdom
544768,21174,POTTERING IN THE SHED METAL SIGN,1,2011-02-23 11:10:00,4.13,,United Kingdom
552329,48185,DOORMAT FAIRY CAKE,4,2011-05-09 10:06:00,7.95,13492.0,Switzerland
539628,21231,SWEETHEART CERAMIC TRINKET BOX,12,2010-12-20 14:49:00,1.25,18097.0,United Kingdom
571435,22943,CHRISTMAS LIGHTS 10 VINTAGE BAUBLES,3,2011-10-17 13:23:00,4.95,14211.0,United Kingdom
566623,21789,KIDS RAIN MAC PINK,24,2011-09-14 09:31:00,0.85,12756.0,Japan
544191,20725,LUNCH BAG RED RETROSPOT,10,2011-02-16 16:57:00,1.65,13089.0,United Kingdom
565439,22670,FRENCH WC SIGN BLUE METAL,12,2011-09-04 13:56:00,1.25,14852.0,United Kingdom
555637,21707,FOLDING UMBRELLA BLACKBLUE POLKADOT,4,2011-06-06 12:47:00,4.95,12535.0,France
552320,23253,16 PIECE CUTLERY SET PANTRY DESIGN,2,2011-05-09 08:26:00,15.95,13985.0,United Kingdom
570498,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,12,2011-10-11 09:10:00,2.95,16136.0,United Kingdom
563076,22984,CARD GINGHAM ROSE ,72,2011-08-11 16:12:00,0.36,14646.0,Netherlands
549235,22555,PLASTERS IN TIN STRONGMAN,1,2011-04-07 11:16:00,1.65,15530.0,United Kingdom
545658,21625,VINTAGE UNION JACK APRON,1,2011-03-04 14:13:00,6.95,14670.0,United Kingdom
566787,21955,DOORMAT UNION JACK GUNS AND ROSES,1,2011-09-15 10:31:00,12.46,,United Kingdom
578844,23436,VINTAGE CHRISTMAS GIFT BAG LARGE ,2,2011-11-25 16:14:00,2.46,,United Kingdom
551345,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,48,2011-04-28 09:03:00,2.55,14646.0,Netherlands
558862,22550,HOLIDAY FUN LUDO,4,2011-07-04 12:25:00,3.75,13901.0,United Kingdom
556721,21175,GIN + TONIC DIET METAL SIGN,12,2011-06-14 11:23:00,2.55,15218.0,United Kingdom
574356,21671,RED SPOT CERAMIC DRAWER KNOB,1,2011-11-04 10:48:00,3.29,,United Kingdom
563909,23144,ZINC T-LIGHT HOLDER STARS SMALL,12,2011-08-21 12:36:00,0.83,15701.0,United Kingdom
574298,22110,BIRD HOUSE HOT WATER BOTTLE,2,2011-11-03 15:56:00,5.79,,United Kingdom
555397,21931,JUMBO STORAGE BAG SUKI,1,2011-06-02 17:26:00,4.13,,United Kingdom
536544,22067,CHOC TRUFFLE GOLD TRINKET POT ,1,2010-12-01 14:32:00,3.36,,United Kingdom
537955,82482,WOODEN PICTURE FRAME WHITE FINISH,1,2010-12-09 11:28:00,2.55,16782.0,United Kingdom
577798,22138,BAKING SET 9 PIECE RETROSPOT ,6,2011-11-21 16:54:00,4.95,17757.0,United Kingdom
572932,23202,JUMBO BAG VINTAGE LEAF,10,2011-10-27 10:14:00,2.08,15791.0,United Kingdom
557322,22471,TV DINNER TRAY AIR HOSTESS ,3,2011-06-20 09:04:00,4.95,17444.0,Canada
573585,23404,HOME SWEET HOME BLACKBOARD,2,2011-10-31 14:41:00,10.79,,United Kingdom
570459,71477,COLOUR GLASS. STAR T-LIGHT HOLDER,4,2011-10-10 15:42:00,3.95,15801.0,United Kingdom
564857,21116,OWL DOORSTOP,6,2011-08-31 09:23:00,8.29,,United Kingdom
555201,22333,RETROSPOT PARTY BAG + STICKER SET,8,2011-06-01 12:10:00,1.65,16969.0,United Kingdom
576559,82552,WASHROOM METAL SIGN,3,2011-11-15 13:19:00,1.45,14711.0,United Kingdom
548165,21218,RED SPOTTY BISCUIT TIN,1,2011-03-29 13:44:00,8.29,,United Kingdom
549646,22969,HOMEMADE JAM SCENTED CANDLES,12,2011-04-11 11:51:00,1.45,12982.0,United Kingdom
553890,22502,PICNIC BASKET WICKER SMALL,1,2011-05-19 16:32:00,10.79,,United Kingdom
569865,22620,4 TRADITIONAL SPINNING TOPS,1,2011-10-06 14:47:00,1.45,12748.0,United Kingdom
566721,22273,FELTCRAFT DOLL MOLLY,6,2011-09-14 12:50:00,2.95,12921.0,United Kingdom
578703,22208,WOOD STAMP SET THANK YOU,1,2011-11-25 11:02:00,0.83,17385.0,United Kingdom
571213,20726,LUNCH BAG WOODLAND,10,2011-10-14 12:55:00,1.65,13995.0,United Kingdom
573171,85183A,CHARLIE & LOLA WASTEPAPER BIN BLUE,12,2011-10-28 10:00:00,1.25,14218.0,United Kingdom
574544,22651,GENTLEMAN SHIRT REPAIR KIT ,48,2011-11-04 14:49:00,0.85,17084.0,United Kingdom
571716,22981,PANTRY APPLE CORER,2,2011-10-18 17:05:00,2.92,,United Kingdom
539631,22178,VICTORIAN GLASS HANGING T-LIGHT,1,2010-12-20 15:03:00,2.51,,United Kingdom
541997,85049G,CHOCOLATE BOX RIBBONS ,6,2011-01-25 10:38:00,1.25,18077.0,United Kingdom
579927,POST,POSTAGE,3,2011-12-01 09:20:00,18.0,12572.0,Germany
581216,20713,JUMBO BAG OWLS,20,2011-12-08 09:06:00,2.08,16523.0,United Kingdom
553411,22035,VINTAGE CARAVAN GREETING CARD ,12,2011-05-17 09:28:00,0.42,12714.0,France
544928,16237,SLEEPING CAT ERASERS,1,2011-02-24 18:07:00,0.42,,United Kingdom
574588,23486,ANTIQUE HEART SHELF UNIT,2,2011-11-06 10:30:00,16.65,14936.0,Channel Islands
574826,22911,PAPER CHAIN KIT LONDON,1,2011-11-07 10:58:00,2.95,15870.0,United Kingdom
574947,47599B,BLUE PARTY BAGS ,144,2011-11-08 09:03:00,1.69,16422.0,United Kingdom
539451,22898,CHILDRENS APRON APPLES DESIGN,1,2010-12-17 16:59:00,4.21,,United Kingdom
572088,23318,BOX OF 6 MINI VINTAGE CRACKERS,2,2011-10-20 14:33:00,2.49,14585.0,United Kingdom
559138,21162,TOXIC AREA  DOOR HANGER ,3,2011-07-06 13:35:00,0.39,16919.0,United Kingdom
560772,22946,WOODEN ADVENT CALENDAR CREAM,1,2011-07-20 16:12:00,16.63,,United Kingdom
538208,22272,FELTCRAFT DOLL MARIA,1,2010-12-10 11:39:00,2.95,14037.0,United Kingdom
571716,21754,HOME BUILDING BLOCK WORD,1,2011-10-18 17:05:00,11.63,,United Kingdom
574481,23194,GYMKHANA TREASURE BOOK BOX,1,2011-11-04 12:45:00,2.25,18022.0,United Kingdom
578528,22601,check,-20,2011-11-24 14:24:00,0.0,,United Kingdom
546569,48129,DOORMAT TOPIARY,10,2011-03-15 10:53:00,6.75,14016.0,EIRE
540681,21494,ROTATING LEAVES T-LIGHT HOLDER,12,2011-01-10 16:25:00,1.66,,United Kingdom
551995,20716,PARTY FOOD SHOPPER BAG,4,2011-05-05 15:42:00,0.83,,United Kingdom
568162,23301,GARDENERS KNEELING PAD KEEP CALM ,12,2011-09-25 12:32:00,1.65,14194.0,United Kingdom
544676,20972,PINK CREAM FELT CRAFT TRINKET BOX ,3,2011-02-22 16:03:00,1.25,17841.0,United Kingdom
549923,84879,ASSORTED COLOUR BIRD ORNAMENT,8,2011-04-13 09:59:00,1.69,13138.0,United Kingdom
565794,85099F,JUMBO BAG STRAWBERRY,100,2011-09-07 09:45:00,1.79,16029.0,United Kingdom
543293,21894,POTTING SHED SEED ENVELOPES,12,2011-02-07 11:20:00,1.25,17613.0,United Kingdom
571056,22768,FAMILY PHOTO FRAME CORNICE,2,2011-10-13 14:10:00,9.95,15367.0,United Kingdom
559356,23088,ZINC HEART FLOWER T-LIGHT HOLDER,16,2011-07-07 18:29:00,1.25,15416.0,United Kingdom
537154,22729,ALARM CLOCK BAKELIKE ORANGE,2,2010-12-05 13:05:00,3.75,15808.0,United Kingdom
541696,22288,HANGING METAL RABBIT DECORATION,1,2011-01-20 18:08:00,2.46,,United Kingdom
568650,16236,KITTY PENCIL ERASERS,28,2011-09-28 11:56:00,0.21,13505.0,Switzerland
540681,90165B,WHITE ROSEBUD  PEARL EARRINGS,1,2011-01-10 16:25:00,2.54,,United Kingdom
569900,22578,WOODEN STAR CHRISTMAS SCANDINAVIAN,24,2011-10-06 16:17:00,0.29,17651.0,United Kingdom
543399,22616,PACK OF 12 LONDON TISSUES ,35,2011-02-08 11:07:00,0.83,,United Kingdom
574898,22737,RIBBON REEL CHRISTMAS PRESENT ,5,2011-11-07 15:07:00,1.65,16242.0,United Kingdom
550986,21181,PLEASE ONE PERSON METAL SIGN,1,2011-04-21 18:06:00,4.13,,United Kingdom
580513,23310,BUBBLEGUM RING ASSORTED,36,2011-12-04 13:59:00,0.42,14456.0,United Kingdom
574950,22107,PIZZA PLATE IN BOX,3,2011-11-08 09:29:00,3.29,,United Kingdom
552296,84950,ASSORTED COLOUR T-LIGHT HOLDER,12,2011-05-08 14:09:00,0.65,15518.0,United Kingdom
575725,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32,2011-11-10 18:46:00,2.55,13098.0,United Kingdom
569228,23074,EMBOSSED HEART TRINKET BOX,4,2011-10-02 14:47:00,2.08,15547.0,United Kingdom
576317,23344,JUMBO BAG 50'S CHRISTMAS ,10,2011-11-14 14:57:00,2.08,15781.0,United Kingdom
542586,22037,ROBOT BIRTHDAY CARD,12,2011-01-28 15:45:00,0.42,12377.0,Switzerland
564835,23326,HANGING MINI COLOURED BOTTLES,1,2011-08-30 12:31:00,8.29,,United Kingdom
548017,22961,JAM MAKING SET PRINTED,12,2011-03-29 11:42:00,1.45,16871.0,United Kingdom
570679,22189,CREAM HEART CARD HOLDER,4,2011-10-11 15:26:00,3.95,17769.0,United Kingdom
556032,21735,TWO DOOR CURIO CABINET,4,2011-06-08 12:35:00,12.75,15159.0,United Kingdom
538841,21062,PARTY INVITES SPACEMAN,4,2010-12-14 13:11:00,0.85,16899.0,United Kingdom
555832,22624,IVORY KITCHEN SCALES,2,2011-06-07 12:19:00,8.5,15969.0,United Kingdom
563061,22621,TRADITIONAL KNITTING NANCY,12,2011-08-11 15:25:00,1.65,13588.0,United Kingdom
555631,20727,LUNCH BAG  BLACK SKULL.,2,2011-06-06 12:06:00,1.65,18118.0,United Kingdom
565917,DOT,DOTCOM POSTAGE,1,2011-09-07 16:15:00,211.86,,United Kingdom
578950,20668,DISCO BALL CHRISTMAS DECORATION,24,2011-11-27 14:40:00,0.12,17885.0,United Kingdom
561702,22365,DOORMAT RESPECTABLE HOUSE,2,2011-07-29 10:58:00,7.95,15149.0,United Kingdom
573551,23333,IVORY WICKER HEART MEDIUM,6,2011-10-31 13:35:00,1.25,15044.0,United Kingdom
541491,20719,WOODLAND CHARLOTTE BAG,10,2011-01-18 14:04:00,0.85,12510.0,Spain
564758,22507,MEMO BOARD RETROSPOT  DESIGN,1,2011-08-30 10:39:00,10.79,,United Kingdom
537126,22208,WOOD STAMP SET THANK YOU,2,2010-12-05 12:13:00,1.65,18118.0,United Kingdom
562933,51014A,"FEATHER PEN,HOT PINK",1,2011-08-10 16:51:00,0.83,,United Kingdom
536876,84031B,CHARLIE LOLA BLUE HOT WATER BOTTLE ,3,2010-12-03 11:36:00,4.21,,United Kingdom
548555,22383,LUNCH BAG SUKI DESIGN ,10,2011-04-01 09:21:00,1.65,13758.0,United Kingdom
551258,22570,FELTCRAFT CUSHION RABBIT,8,2011-04-27 12:02:00,3.75,12621.0,Germany
545995,21291,SMALL POLKADOT CHOCOLATE GIFT BAG ,16,2011-03-08 13:54:00,0.85,15023.0,United Kingdom
577071,23100,SILVER BELLS TABLE DECORATION,3,2011-11-17 14:56:00,1.25,13969.0,United Kingdom
560535,82486,WOOD S/3 CABINET ANT WHITE FINISH,2,2011-07-19 12:13:00,8.95,13167.0,United Kingdom
571039,22499,WOODEN UNION JACK BUNTING,1,2011-10-13 12:59:00,5.95,16121.0,United Kingdom
572912,23557,LANDMARK FRAME BAKER STREET ,1,2011-10-26 16:07:00,12.5,16915.0,United Kingdom
579544,23539,WALL ART LOVES' SECRET ,4,2011-11-30 10:15:00,5.95,14540.0,United Kingdom
572513,23307,SET OF 60 PANTRY DESIGN CAKE CASES ,1,2011-10-24 14:36:00,0.55,16728.0,United Kingdom
542347,21498,RED RETROSPOT WRAP ,25,2011-01-27 12:06:00,0.42,12826.0,United Kingdom
580727,21231,SWEETHEART CERAMIC TRINKET BOX,16,2011-12-05 17:17:00,2.46,14096.0,United Kingdom
567183,21358,TOAST ITS - HAPPY BIRTHDAY,2,2011-09-18 15:33:00,1.25,14769.0,United Kingdom
539466,82613B,"METAL SIGN,CUPCAKE SINGLE HOOK",20,2010-12-19 12:46:00,0.42,12668.0,Germany
580914,21756,BATH BUILDING BLOCK WORD,3,2011-12-06 13:42:00,6.25,14871.0,United Kingdom
580160,47566,PARTY BUNTING,4,2011-12-02 10:47:00,4.95,12700.0,France
560225,21215,IVORY PAPER CUP CAKE CASES ,1,2011-07-15 16:27:00,1.25,,United Kingdom
567935,22382,LUNCH BAG SPACEBOY DESIGN ,10,2011-09-22 18:07:00,1.65,13320.0,United Kingdom
562444,85049D,BRIGHT BLUES RIBBONS ,1,2011-08-04 18:44:00,1.25,14713.0,United Kingdom
574074,82583,HOT BATHS METAL SIGN,1,2011-11-02 15:33:00,4.13,,United Kingdom
571190,48187,DOORMAT NEW ENGLAND,1,2011-10-14 11:43:00,8.25,17771.0,United Kingdom
543909,22248,DECORATION  PINK CHICK MAGIC GARDEN,1,2011-02-14 12:32:00,1.63,,United Kingdom
562377,23031,DRAWER KNOB CRACKLE GLAZE PINK,6,2011-08-04 15:04:00,1.65,14535.0,United Kingdom
C552805,84951A,SET OF 4 PISTACHIO LOVEBIRD COASTER,-24,2011-05-11 12:34:00,0.79,14149.0,United Kingdom
545435,82484,WOOD BLACK BOARD ANT WHITE FINISH,2,2011-03-02 15:28:00,7.9,16217.0,United Kingdom
538187,22570,FELTCRAFT CUSHION RABBIT,4,2010-12-10 10:27:00,3.75,16499.0,United Kingdom
544115,21506,"FANCY FONT BIRTHDAY CARD, ",12,2011-02-16 11:45:00,0.42,12727.0,France
560569,22215,CAKE STAND WHITE TWO TIER LACE,2,2011-07-19 14:04:00,8.5,12480.0,Germany
565129,22553,PLASTERS IN TIN SKULLS,2,2011-09-01 12:41:00,1.65,15719.0,United Kingdom
540275,84991,60 TEATIME FAIRY CAKE CASES,24,2011-01-06 12:11:00,0.55,13680.0,United Kingdom
547485,21329,DINOSAURS  WRITING SET ,2,2011-03-23 11:16:00,1.65,17019.0,United Kingdom
574514,22758,LARGE PURPLE BABUSHKA NOTEBOOK  ,72,2011-11-04 13:34:00,1.06,15311.0,United Kingdom
557129,84997B,CHILDRENS CUTLERY RETROSPOT RED ,1,2011-06-16 19:59:00,4.15,17841.0,United Kingdom
579399,23033,DRAWER KNOB CERAMIC RED,2,2011-11-29 12:09:00,1.45,13137.0,United Kingdom
552330,23126,FELTCRAFT GIRL AMELIE KIT,4,2011-05-09 10:13:00,4.95,12948.0,United Kingdom
572846,23320,GIANT 50'S CHRISTMAS CRACKER,6,2011-10-26 12:14:00,2.89,14550.0,United Kingdom
550829,21975,PACK OF 60 DINOSAUR CAKE CASES,1,2011-04-21 10:19:00,0.55,17841.0,United Kingdom
572035,22759,SET OF 3 NOTEBOOKS IN PARCEL,96,2011-10-20 12:03:00,1.45,14646.0,Netherlands
570374,23175,REGENCY MILK JUG PINK ,1,2011-10-10 12:34:00,3.25,14719.0,United Kingdom
571119,22665,RECIPE BOX BLUE SKETCHBOOK DESIGN,4,2011-10-14 09:04:00,6.63,,United Kingdom
543288,22902,TOTE BAG I LOVE LONDON,12,2011-02-07 10:14:00,2.1,17302.0,United Kingdom
553017,22556,PLASTERS IN TIN CIRCUS PARADE ,3,2011-05-12 19:01:00,1.65,12757.0,Portugal
540515,21175,GIN + TONIC DIET METAL SIGN,4,2011-01-09 11:54:00,2.1,15059.0,United Kingdom
575698,22469,HEART OF WICKER SMALL,12,2011-11-10 16:51:00,1.65,16094.0,United Kingdom
578068,23138,SINGLE WIRE HOOK IVORY HEART,2,2011-11-22 15:45:00,1.45,14505.0,United Kingdom
552672,21086,SET/6 RED SPOTTY PAPER CUPS,5,2011-05-10 15:06:00,1.63,,United Kingdom
565596,21098,CHRISTMAS TOILET ROLL,10,2011-09-05 14:27:00,1.25,16444.0,United Kingdom
559923,22278,OVERNIGHT BAG VINTAGE ROSE PAISLEY,3,2011-07-13 16:07:00,4.13,,United Kingdom
562772,22193,RED DINER WALL CLOCK,2,2011-08-09 12:07:00,8.5,13097.0,United Kingdom
566562,23127,FELTCRAFT GIRL NICOLE KIT,4,2011-09-13 12:18:00,4.95,17365.0,United Kingdom
571508,84951B,SET OF 4 BLACK LOVEBIRD COASTERS,1,2011-10-17 15:27:00,2.46,,United Kingdom
563215,22961,JAM MAKING SET PRINTED,12,2011-08-14 12:56:00,1.45,15683.0,United Kingdom
539586,22223,CAKE PLATE LOVEBIRD PINK,24,2010-12-20 13:08:00,1.95,14298.0,United Kingdom
566281,23236,STORAGE TIN VINTAGE DOILY ,6,2011-09-11 14:15:00,2.89,12748.0,United Kingdom
550467,22292,HANGING CHICK  YELLOW DECORATION,4,2011-04-18 13:36:00,1.45,18009.0,United Kingdom
554098,22178,VICTORIAN GLASS HANGING T-LIGHT,6,2011-05-22 13:01:00,1.25,14769.0,United Kingdom
541684,22630,DOLLY GIRL LUNCH BOX,3,2011-01-20 15:22:00,1.95,15498.0,United Kingdom
566042,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,1,2011-09-08 13:53:00,2.95,17811.0,United Kingdom
581217,22598,CHRISTMAS MUSICAL ZINC TREE,1,2011-12-08 09:20:00,0.83,,United Kingdom
562213,23240,SET OF 4 KNICK KNACK TINS DOILEY ,1,2011-08-03 13:39:00,4.15,13975.0,United Kingdom
571119,23207,LUNCH BAG ALPHABET DESIGN,1,2011-10-14 09:04:00,4.96,,United Kingdom
559424,21755,LOVE BUILDING BLOCK WORD,1,2011-07-08 12:14:00,5.95,18121.0,United Kingdom
549283,22138,BAKING SET 9 PIECE RETROSPOT ,3,2011-04-07 13:32:00,4.95,13005.0,United Kingdom
538508,21166,COOK WITH WINE METAL SIGN ,1,2010-12-12 13:32:00,1.95,15998.0,United Kingdom
